RegionID,SizeRank,RegionName,RegionType,StateName,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31
394775,31,"Las Vegas, NV",Msa,NV,129660.0,131234.0,133134.0,134354.0,136988.0,139250.0,141727.0,144148.0,147610.0,153801.0,157802.0,162957.0,164279.0,168540.0,171794.0,174765.0,179812.0,182946.0,185975.0,186423.0,187850.0,190313.0,193216.0,195320.0,192912.0,192323.0,193531.0,195652.0,198663.0,200852.0,203480.0,205604.0,207545.0,208676.0,209481.0,209791.0,210293.0,211421.0,214978.0,217578.0,220156.0,220736.0,221739.0,223658.0,224023.0,224542.0,224251.0,224167.0,224697.0,224966.0,224118.0,221683.0,220193.0,221178.0,222261.0,223879.0,225911.0,232389.0,238286.0,244200.0,246439.0,247623.0,250067.0,253313.0,256080.0,258619.0,259970.0,261322.0,265044.0,265982.0,269948.0,271655.0,277516.0,281769.0,284093.0,284194.0,284333.0,288087.0,291918.0,295209.0,296857.0,299115.0,300332.0,300651.0,299632.0,298048.0,297461.0,297986.0,301325.0,303727.0,305620.0,306428.0,306830.0,306065.0,307780.0,309124.0,309991.0,310736.0,313961.0,318735.0,319825.0,318271.0,318554.0,320231.0,322392.0,323431.0,326025.0,331520.0,338564.0,346841.0,354252.0,363591.0,369168.0,373639.0,376186.0,381454.0,387891.0,395262.0,405357.0,415406.0
394492,32,"Columbus, OH",Msa,OH,142824.0,146920.0,148749.0,151041.0,152507.0,153493.0,151134.0,149391.0,149033.0,148143.0,146605.0,146794.0,146514.0,149594.0,152937.0,158180.0,159983.0,159902.0,159153.0,158830.0,157214.0,154200.0,150861.0,150778.0,151553.0,155501.0,157485.0,158472.0,157408.0,158018.0,160042.0,161032.0,161589.0,158483.0,159050.0,159818.0,160612.0,164836.0,166259.0,168513.0,167632.0,168897.0,170447.0,171270.0,169408.0,168988.0,168325.0,169451.0,170514.0,171327.0,171103.0,171502.0,171869.0,174204.0,175245.0,177014.0,176617.0,176698.0,175333.0,176556.0,178187.0,182981.0,186380.0,187112.0,184153.0,182275.0,185604.0,187389.0,192075.0,193851.0,198155.0,198172.0,197502.0,196450.0,200916.0,201282.0,200138.0,196607.0,197902.0,198673.0,199743.0,198614.0,200706.0,202604.0,208805.0,213223.0,216721.0,216138.0,212547.0,209109.0,210127.0,210510.0,210810.0,212043.0,217097.0,224504.0,229533.0,230274.0,226927.0,227857.0,229764.0,232485.0,231600.0,232090.0,232262.0,232785.0,230354.0,233940.0,239222.0,249666.0,257616.0,260446.0,264315.0,262642.0,263973.0,260388.0,263768.0,264175.0,269986.0,272420.0
394705,33,"Indianapolis, IN",Msa,IN,125267.0,127731.0,130171.0,129920.0,129736.0,125675.0,124982.0,125079.0,127922.0,129337.0,128117.0,127831.0,126272.0,127160.0,129605.0,132929.0,134819.0,134756.0,133944.0,133651.0,135702.0,136412.0,138878.0,137818.0,137396.0,134888.0,137139.0,139308.0,142428.0,143512.0,143127.0,143721.0,142731.0,144140.0,142456.0,145667.0,146414.0,149609.0,150350.0,151604.0,150463.0,150866.0,147930.0,148274.0,146665.0,148931.0,150307.0,152161.0,152900.0,153525.0,153980.0,154885.0,153151.0,154621.0,155726.0,157639.0,157693.0,158097.0,160333.0,162675.0,164396.0,164359.0,164526.0,164631.0,163358.0,162554.0,164425.0,166846.0,168218.0,169961.0,171861.0,174973.0,176722.0,177381.0,179674.0,179510.0,178923.0,177327.0,178125.0,180801.0,182202.0,184269.0,184793.0,185662.0,186910.0,187978.0,190417.0,192526.0,196203.0,196246.0,198091.0,196750.0,198912.0,198121.0,200879.0,205661.0,210875.0,213121.0,211544.0,212499.0,216422.0,222582.0,226122.0,227474.0,225460.0,226329.0,228613.0,229925.0,232481.0,236903.0,242821.0,246672.0,247086.0,248159.0,251932.0,255238.0,256758.0,255474.0,255071.0,256369.0
395059,34,"San Jose, CA",Msa,CA,506954.0,520098.0,530855.0,536484.0,544938.0,550051.0,553967.0,568530.0,579086.0,595975.0,603996.0,619585.0,634504.0,649139.0,657663.0,651541.0,649574.0,654976.0,666366.0,676604.0,677934.0,680070.0,690987.0,707641.0,715616.0,716991.0,715847.0,707697.0,707426.0,711049.0,724061.0,731549.0,733758.0,732932.0,738658.0,753905.0,763879.0,779088.0,786616.0,799387.0,803641.0,803145.0,797084.0,798411.0,803331.0,807390.0,812956.0,818452.0,834276.0,847564.0,848435.0,841986.0,825367.0,830034.0,834325.0,846240.0,847978.0,854362.0,862913.0,883417.0,893073.0,903735.0,906508.0,910004.0,912083.0,924358.0,938422.0,965491.0,979449.0,993005.0,1030038.0,1090959.0,1129969.0,1143661.0,1125637.0,1110459.0,1103787.0,1077348.0,1088619.0,1066934.0,1060994.0,1041635.0,1034266.0,1040158.0,1038945.0,1048161.0,1064146.0,1068675.0,1052934.0,1028042.0,1010304.0,1027092.0,1032618.0,1034420.0,1048318.0,1067957.0,1092076.0,1085523.0,1084424.0,1089977.0,1109515.0,1125009.0,1143910.0,1138915.0,1145809.0,1153075.0,1164629.0,1182802.0,1204984.0,1236231.0,1263999.0,1274040.0,1291548.0,1292282.0,1306681.0,1322768.0,1347873.0,1343411.0,1366534.0,1404613.0
394355,35,"Austin, TX",Msa,TX,198545.0,203357.0,205057.0,205041.0,204918.0,203963.0,202899.0,203966.0,205955.0,210510.0,211273.0,215170.0,217698.0,221748.0,221877.0,221764.0,219414.0,219130.0,218354.0,222015.0,223268.0,225042.0,226804.0,230537.0,234775.0,238179.0,240807.0,242121.0,243592.0,241845.0,242176.0,243611.0,246663.0,250518.0,249555.0,251913.0,256586.0,263626.0,266429.0,267097.0,264594.0,260908.0,258788.0,261183.0,265888.0,268547.0,269343.0,271199.0,276537.0,281353.0,284698.0,283651.0,282548.0,278660.0,280006.0,283276.0,287579.0,288539.0,287584.0,288863.0,293487.0,297781.0,300948.0,299886.0,296456.0,292884.0,291895.0,292961.0,295446.0,300137.0,302885.0,302005.0,304514.0,308549.0,313524.0,313052.0,314067.0,310077.0,309519.0,305271.0,305366.0,305633.0,303867.0,305628.0,308629.0,318372.0,322223.0,323855.0,321354.0,320076.0,322708.0,321724.0,323050.0,320774.0,324455.0,327417.0,329493.0,328227.0,329052.0,337341.0,345213.0,353009.0,360077.0,366656.0,370655.0,373531.0,384049.0,402669.0,,453450.0,468341.0,474244.0,477785.0,472999.0,465511.0,469009.0,477047.0,488209.0,496264.0,512167.0
395194,36,"Virginia Beach, VA",Msa,VA,214798.0,217403.0,219430.0,219355.0,219530.0,221011.0,224705.0,225563.0,225662.0,223855.0,223348.0,222422.0,220387.0,221469.0,225133.0,227657.0,229161.0,225436.0,224294.0,222716.0,221393.0,217638.0,215559.0,218834.0,221951.0,224486.0,225620.0,224779.0,224008.0,222673.0,222939.0,225260.0,225839.0,225689.0,224398.0,224749.0,224893.0,227885.0,227158.0,230419.0,230388.0,232857.0,231008.0,229016.0,230126.0,231243.0,233133.0,232936.0,234708.0,236423.0,237539.0,235218.0,234326.0,233668.0,237311.0,239624.0,241617.0,239730.0,240172.0,240341.0,242039.0,240913.0,242345.0,240897.0,240114.0,237262.0,238857.0,240367.0,240789.0,240575.0,244091.0,247477.0,246636.0,247259.0,245600.0,245264.0,240519.0,240689.0,243633.0,246042.0,245480.0,242609.0,244962.0,245616.0,248874.0,250054.0,251414.0,253073.0,252235.0,254501.0,254062.0,253519.0,252345.0,253960.0,254707.0,259126.0,259296.0,263539.0,261211.0,264906.0,265246.0,272272.0,274425.0,279000.0,278596.0,279327.0,277356.0,278383.0,279960.0,284411.0,287049.0,288837.0,288827.0,289354.0,290500.0,291421.0,291845.0,293117.0,293714.0,298025.0
394902,37,"Nashville, TN",Msa,TN,165152.0,167059.0,170074.0,172328.0,171813.0,171567.0,172475.0,175225.0,176798.0,174677.0,175579.0,173975.0,177375.0,178151.0,183241.0,184530.0,184438.0,184427.0,185425.0,187327.0,186986.0,186050.0,185788.0,186470.0,187279.0,187995.0,191600.0,192443.0,194588.0,192978.0,194132.0,196524.0,197945.0,200146.0,201039.0,203816.0,204665.0,206897.0,208498.0,210675.0,210162.0,212366.0,213986.0,216793.0,218464.0,220616.0,221270.0,222223.0,224526.0,229091.0,231171.0,234764.0,234536.0,236271.0,238515.0,240300.0,241831.0,241517.0,243590.0,247434.0,250810.0,254753.0,256741.0,258431.0,259624.0,261908.0,263341.0,266160.0,267566.0,269655.0,271831.0,273052.0,275620.0,276763.0,277871.0,280226.0,281415.0,278474.0,278438.0,278399.0,283470.0,283704.0,285131.0,286969.0,289109.0,293035.0,295436.0,297121.0,298363.0,298788.0,301404.0,303847.0,306620.0,306992.0,305089.0,307211.0,309881.0,310378.0,306551.0,308757.0,314589.0,319898.0,324916.0,325870.0,325778.0,323814.0,328133.0,335410.0,343211.0,351518.0,359763.0,368571.0,374808.0,379867.0,388005.0,393223.0,397252.0,397721.0,403290.0,411404.0
395005,38,"Providence, RI",Msa,RI,198684.0,200871.0,203658.0,205430.0,207227.0,202957.0,201419.0,202486.0,207453.0,209010.0,208024.0,206637.0,206248.0,210516.0,215283.0,218083.0,218680.0,216874.0,216174.0,214712.0,213181.0,217733.0,216978.0,218043.0,215429.0,217669.0,219664.0,220167.0,220732.0,219686.0,223901.0,225559.0,226113.0,226853.0,225158.0,226681.0,222733.0,227436.0,229114.0,233033.0,234140.0,235064.0,234471.0,232882.0,233158.0,236786.0,238381.0,240110.0,241429.0,244020.0,244181.0,245544.0,246571.0,248252.0,245849.0,249080.0,248401.0,250157.0,248082.0,247719.0,252635.0,253594.0,257803.0,256907.0,258190.0,260715.0,260474.0,263450.0,263375.0,262391.0,262254.0,263553.0,268899.0,270039.0,270913.0,270147.0,269054.0,268785.0,269720.0,271247.0,271674.0,270260.0,270727.0,273993.0,279609.0,286200.0,286779.0,287652.0,285941.0,288978.0,289839.0,292702.0,292486.0,295221.0,294751.0,301078.0,306365.0,310779.0,305166.0,304210.0,309900.0,320647.0,327949.0,329579.0,331190.0,331402.0,331312.0,332551.0,336684.0,342486.0,349084.0,352644.0,360160.0,364718.0,368580.0,367481.0,368822.0,370643.0,374570.0,375887.0
394862,39,"Milwaukee, WI",Msa,WI,159139.0,164989.0,168190.0,166500.0,168888.0,169532.0,171045.0,164401.0,159512.0,156129.0,156339.0,158254.0,160067.0,165543.0,170311.0,174005.0,173913.0,171087.0,170137.0,170499.0,171612.0,170207.0,168952.0,171482.0,170088.0,172998.0,172759.0,176151.0,176707.0,177775.0,179336.0,181944.0,184537.0,180720.0,176468.0,174773.0,179382.0,186358.0,190115.0,187075.0,186508.0,182975.0,186621.0,183062.0,185065.0,182338.0,181124.0,181475.0,183912.0,186816.0,189661.0,186015.0,185165.0,185580.0,188699.0,190431.0,185710.0,186903.0,183742.0,187101.0,188610.0,194680.0,196931.0,196253.0,196904.0,194795.0,195479.0,197689.0,199404.0,195563.0,191792.0,191149.0,198321.0,199956.0,205280.0,207653.0,209830.0,207211.0,204486.0,208297.0,208352.0,207309.0,204563.0,210546.0,214949.0,215218.0,208656.0,201906.0,199343.0,201068.0,200352.0,201292.0,199348.0,202615.0,203913.0,208213.0,212797.0,215332.0,213913.0,212767.0,215599.0,219010.0,220663.0,220613.0,222286.0,224221.0,226698.0,227089.0,227726.0,227834.0,230649.0,231714.0,226726.0,223928.0,222244.0,225621.0,224060.0,225920.0,228022.0,232104.0
394714,40,"Jacksonville, FL",Msa,FL,149958.0,152205.0,158426.0,159510.0,160192.0,157037.0,158289.0,159953.0,162517.0,166924.0,166806.0,168348.0,169797.0,175360.0,180297.0,182213.0,184103.0,185911.0,185649.0,185755.0,188244.0,189598.0,193221.0,196588.0,197832.0,201029.0,200456.0,203232.0,200120.0,199430.0,198361.0,200213.0,204084.0,202351.0,205380.0,203887.0,205509.0,204108.0,204989.0,206321.0,204567.0,202575.0,202909.0,206373.0,209981.0,210176.0,208161.0,205992.0,204060.0,206072.0,207646.0,211611.0,212881.0,212910.0,212911.0,213363.0,216372.0,214327.0,214811.0,213652.0,218297.0,220793.0,222043.0,224463.0,222360.0,224764.0,222833.0,225556.0,227946.0,231029.0,235589.0,236450.0,238947.0,236949.0,238519.0,238794.0,241244.0,241455.0,242452.0,245006.0,247212.0,246485.0,247163.0,247696.0,250271.0,248290.0,246209.0,247897.0,251197.0,255146.0,254527.0,253318.0,253317.0,255611.0,258358.0,260266.0,260720.0,260097.0,258157.0,260122.0,263976.0,270381.0,273679.0,277165.0,279061.0,281671.0,283670.0,288462.0,295840.0,302384.0,307004.0,308572.0,312790.0,319984.0,325833.0,329661.0,331283.0,333367.0,333675.0,338392.0
394849,41,"Memphis, TN",Msa,TN,137189.0,138188.0,139469.0,139976.0,140317.0,138817.0,135286.0,133202.0,131513.0,133591.0,136448.0,136543.0,135535.0,139001.0,143752.0,148075.0,149350.0,149098.0,148086.0,149345.0,150603.0,151301.0,147932.0,146952.0,145255.0,148140.0,151567.0,153315.0,152433.0,150675.0,149446.0,148238.0,147141.0,148556.0,152574.0,153581.0,154105.0,153116.0,156485.0,155584.0,156714.0,154614.0,156273.0,157111.0,157478.0,155551.0,154270.0,154217.0,154670.0,156414.0,161566.0,163199.0,163575.0,159101.0,159619.0,160380.0,162542.0,162521.0,161775.0,161517.0,163457.0,164605.0,167856.0,169870.0,170252.0,168381.0,167770.0,169109.0,171058.0,174162.0,171692.0,171616.0,170480.0,176916.0,178628.0,180266.0,176344.0,175972.0,176272.0,177373.0,178926.0,177169.0,180797.0,181652.0,183852.0,184738.0,188065.0,192404.0,191597.0,189810.0,187464.0,189657.0,193149.0,194125.0,196035.0,197610.0,203411.0,205291.0,204766.0,204533.0,208203.0,215196.0,221636.0,223637.0,223852.0,220658.0,218959.0,221263.0,223724.0,229407.0,232891.0,237200.0,240842.0,242975.0,251125.0,256227.0,262934.0,261696.0,262491.0,261692.0
394935,42,"Oklahoma City, OK",Msa,OK,133620.0,135420.0,135568.0,135995.0,137077.0,139416.0,141717.0,142289.0,142356.0,140634.0,140627.0,141052.0,142771.0,141818.0,141988.0,144107.0,146728.0,147000.0,145130.0,144577.0,146022.0,145748.0,146442.0,146730.0,150180.0,151604.0,153093.0,154508.0,154872.0,154421.0,154886.0,155894.0,157464.0,156533.0,156924.0,154672.0,154898.0,154868.0,158525.0,161201.0,161535.0,159700.0,158664.0,157456.0,156717.0,158067.0,158536.0,158952.0,159388.0,160478.0,160638.0,162013.0,162759.0,162516.0,162224.0,162621.0,164199.0,164438.0,165379.0,164996.0,165725.0,165375.0,165994.0,165618.0,166475.0,166588.0,165220.0,164464.0,164459.0,165720.0,166945.0,167331.0,170281.0,170894.0,169478.0,168877.0,168334.0,170602.0,172292.0,173453.0,172816.0,174039.0,177680.0,181808.0,184724.0,184625.0,188122.0,186609.0,188364.0,185961.0,187280.0,188697.0,189459.0,189329.0,189651.0,191123.0,194342.0,195035.0,196509.0,198706.0,204442.0,205691.0,208404.0,209360.0,209657.0,209019.0,208400.0,211526.0,214438.0,216324.0,217497.0,219738.0,219538.0,220458.0,222189.0,226196.0,226889.0,228579.0,228358.0,232146.0
394807,43,"Louisville-Jefferson County, KY",Msa,KY,142925.0,144397.0,143404.0,141706.0,139696.0,140298.0,143241.0,146259.0,147630.0,144475.0,141457.0,138519.0,138103.0,141121.0,145651.0,149462.0,149582.0,148626.0,146426.0,146898.0,144432.0,144525.0,143124.0,142988.0,142912.0,143985.0,146555.0,148189.0,149674.0,150023.0,150046.0,149178.0,149304.0,148259.0,150537.0,151301.0,153592.0,157092.0,160380.0,161538.0,158584.0,154530.0,153840.0,153100.0,155888.0,156563.0,156388.0,156168.0,155647.0,158391.0,160148.0,165420.0,166552.0,168271.0,166039.0,167830.0,166295.0,166483.0,164920.0,164842.0,165977.0,167668.0,172475.0,175620.0,175108.0,173325.0,172288.0,174303.0,176151.0,176960.0,177436.0,176134.0,176995.0,177911.0,180953.0,184367.0,184139.0,181001.0,179182.0,179301.0,183106.0,184139.0,186951.0,186622.0,186318.0,186782.0,190932.0,196289.0,197574.0,195912.0,194266.0,192621.0,194364.0,193281.0,195661.0,196207.0,199233.0,198743.0,200828.0,206167.0,212053.0,215269.0,215316.0,216473.0,213974.0,214526.0,212988.0,217031.0,218258.0,221401.0,223010.0,226596.0,227943.0,230523.0,233344.0,234791.0,236423.0,233271.0,233753.0,231735.0
394669,44,"Hartford, CT",Msa,CT,207569.0,208549.0,212174.0,216658.0,217781.0,214306.0,214031.0,211684.0,214215.0,211312.0,206282.0,203028.0,204043.0,210010.0,216087.0,216491.0,216826.0,216832.0,215451.0,211939.0,208277.0,208940.0,213483.0,215443.0,210920.0,209352.0,210584.0,214221.0,212669.0,214259.0,209139.0,210672.0,209942.0,209485.0,203716.0,207221.0,209379.0,213672.0,213608.0,211267.0,210766.0,210330.0,209761.0,208296.0,208998.0,210986.0,215462.0,214173.0,213851.0,214628.0,220555.0,221609.0,221024.0,219875.0,219491.0,218302.0,215753.0,216043.0,215103.0,218818.0,220569.0,223853.0,223339.0,223236.0,222395.0,220496.0,219250.0,216916.0,217331.0,216325.0,220360.0,225389.0,229456.0,228408.0,226151.0,225833.0,228269.0,225423.0,223573.0,218890.0,220953.0,219774.0,218764.0,218750.0,221798.0,226559.0,225839.0,225541.0,223978.0,224320.0,224007.0,226951.0,228692.0,230904.0,229854.0,232917.0,236217.0,238617.0,234026.0,232846.0,236283.0,245689.0,252217.0,257043.0,259310.0,261274.0,261432.0,261368.0,261861.0,263806.0,266087.0,268188.0,271571.0,273340.0,273373.0,275023.0,276254.0,277330.0,276853.0,280499.0
395022,45,"Richmond, VA",Msa,VA,190240.0,191777.0,197810.0,201308.0,200761.0,196547.0,193114.0,197962.0,198833.0,199868.0,199281.0,201682.0,202271.0,203401.0,206791.0,205892.0,206809.0,208292.0,212161.0,210258.0,208976.0,206394.0,207159.0,209200.0,209776.0,212169.0,213187.0,210718.0,211316.0,211326.0,213938.0,214733.0,215447.0,213998.0,214028.0,213518.0,214085.0,216669.0,216293.0,217443.0,215974.0,216417.0,218130.0,220348.0,221318.0,221926.0,223448.0,225617.0,225604.0,225251.0,226837.0,227538.0,225979.0,225765.0,226896.0,231676.0,230247.0,229961.0,232219.0,235935.0,237634.0,234978.0,236060.0,237455.0,238011.0,238667.0,234638.0,235643.0,236907.0,242021.0,245972.0,246116.0,248289.0,247051.0,247898.0,246923.0,245101.0,243843.0,242907.0,245369.0,245510.0,246248.0,247090.0,251129.0,255962.0,258100.0,258321.0,257230.0,258592.0,260689.0,262945.0,263600.0,265045.0,264569.0,263702.0,264591.0,267339.0,271002.0,268175.0,270068.0,271721.0,280933.0,286471.0,290372.0,290752.0,289719.0,293705.0,296498.0,302188.0,302142.0,305205.0,306448.0,310528.0,313179.0,314710.0,317019.0,315531.0,318097.0,321384.0,329733.0
394910,46,"New Orleans, LA",Msa,LA,157437.0,158789.0,160325.0,158905.0,159776.0,159661.0,160283.0,159115.0,159072.0,163904.0,163480.0,162182.0,157835.0,162389.0,167200.0,169834.0,168734.0,167071.0,167346.0,167986.0,169471.0,169795.0,169523.0,171104.0,169648.0,171040.0,168998.0,168897.0,166411.0,165460.0,164856.0,169315.0,171208.0,171277.0,168796.0,170214.0,172456.0,175170.0,174718.0,175270.0,173740.0,171993.0,172203.0,173325.0,176221.0,175098.0,176446.0,176723.0,178396.0,180614.0,180938.0,180987.0,177717.0,177316.0,175914.0,179189.0,177584.0,182195.0,181329.0,184186.0,181345.0,183958.0,186754.0,191214.0,190555.0,188698.0,188688.0,188437.0,192707.0,194256.0,194842.0,192143.0,190423.0,191204.0,194635.0,197828.0,199149.0,198750.0,197213.0,197891.0,197226.0,197458.0,199477.0,201463.0,203623.0,202507.0,205465.0,208542.0,211851.0,212482.0,214629.0,216482.0,218254.0,220048.0,219688.0,219214.0,220705.0,220412.0,221120.0,219603.0,224405.0,226318.0,230265.0,231124.0,231959.0,230925.0,231670.0,234844.0,240434.0,239792.0,242116.0,239386.0,242867.0,249453.0,252975.0,252912.0,247404.0,249946.0,255600.0,261734.0
394425,47,"Buffalo, NY",Msa,NY,121041.0,123427.0,123852.0,125982.0,125849.0,125193.0,125244.0,127021.0,127981.0,127884.0,126379.0,126604.0,126166.0,126509.0,127172.0,129258.0,132192.0,133084.0,131845.0,128984.0,128288.0,126707.0,126963.0,127669.0,127813.0,127934.0,126903.0,127461.0,130638.0,132358.0,132919.0,129777.0,129822.0,128801.0,129257.0,128458.0,131392.0,129584.0,131944.0,130770.0,134412.0,134538.0,133743.0,133004.0,132904.0,134957.0,136572.0,137582.0,135077.0,132529.0,134301.0,136561.0,140495.0,140337.0,141303.0,139906.0,140736.0,139232.0,138513.0,138297.0,139347.0,142582.0,144987.0,146497.0,146620.0,148273.0,148629.0,148924.0,148151.0,148448.0,148796.0,148930.0,148959.0,149904.0,149300.0,153326.0,154650.0,157326.0,155438.0,156452.0,155558.0,154418.0,154438.0,155409.0,157798.0,158944.0,162603.0,164694.0,166272.0,164999.0,165991.0,164904.0,166429.0,165677.0,166490.0,166417.0,169523.0,174489.0,172837.0,172834.0,172560.0,179195.0,183365.0,185922.0,187871.0,187279.0,186070.0,184449.0,186080.0,192535.0,197550.0,203235.0,206731.0,211205.0,214185.0,212549.0,211379.0,209608.0,208028.0,209653.0
395012,48,"Raleigh, NC",Msa,NC,198966.0,202868.0,203710.0,200763.0,199158.0,199635.0,199525.0,203435.0,204660.0,205439.0,201149.0,202325.0,202080.0,206902.0,205967.0,208285.0,209647.0,211812.0,214399.0,211211.0,214605.0,213728.0,219014.0,218005.0,218881.0,219003.0,219721.0,220101.0,220641.0,222730.0,222986.0,222501.0,219349.0,218350.0,220328.0,225967.0,227684.0,229238.0,232085.0,233490.0,235126.0,234628.0,235824.0,236092.0,234854.0,233361.0,234372.0,235265.0,238939.0,240391.0,244056.0,243589.0,245044.0,247077.0,249540.0,249392.0,249789.0,253085.0,256348.0,258629.0,261497.0,264618.0,266016.0,265080.0,264060.0,263960.0,264244.0,265423.0,268036.0,269839.0,274948.0,276029.0,279176.0,277450.0,277100.0,276850.0,277454.0,280559.0,279362.0,280606.0,278527.0,283804.0,287029.0,290582.0,292022.0,290913.0,290246.0,288946.0,290093.0,292872.0,294436.0,296945.0,297512.0,299263.0,301404.0,303194.0,304590.0,302731.0,299620.0,298871.0,303935.0,311007.0,314799.0,314027.0,314089.0,315496.0,319864.0,327182.0,338132.0,347353.0,,,371681.0,376397.0,379614.0,385340.0,387233.0,394104.0,398638.0,408117.0
394388,49,"Birmingham, AL",Msa,AL,163094.0,164462.0,169669.0,174676.0,175016.0,173401.0,171242.0,174049.0,175299.0,180488.0,181592.0,189259.0,190451.0,197727.0,197312.0,202603.0,201378.0,195491.0,192820.0,191608.0,194313.0,193038.0,194256.0,190533.0,190004.0,188198.0,191283.0,190917.0,192235.0,191129.0,188957.0,185045.0,183076.0,185191.0,185977.0,187596.0,188266.0,193108.0,192069.0,191275.0,185143.0,180728.0,176824.0,175596.0,174033.0,173424.0,172787.0,175601.0,180387.0,183331.0,185937.0,185244.0,183381.0,180955.0,179696.0,182388.0,180363.0,182075.0,179114.0,179627.0,181035.0,185373.0,187523.0,185616.0,183715.0,183928.0,185260.0,186364.0,186645.0,185215.0,185658.0,187556.0,189840.0,193509.0,195997.0,198704.0,196106.0,194688.0,195098.0,196928.0,197443.0,196917.0,197761.0,199259.0,203460.0,206698.0,208274.0,208042.0,208836.0,206888.0,208964.0,210106.0,213052.0,210380.0,211907.0,217390.0,223374.0,222737.0,218021.0,217462.0,220014.0,227810.0,231935.0,235254.0,231190.0,231059.0,233202.0,236362.0,238968.0,241424.0,242673.0,244489.0,245443.0,248293.0,250705.0,253200.0,256075.0,255153.0,256543.0,261365.0
395053,50,"Salt Lake City, UT",Msa,UT,183638.0,188900.0,190663.0,187285.0,188350.0,191231.0,196518.0,199534.0,203475.0,204051.0,204709.0,206458.0,211639.0,217063.0,222536.0,223045.0,222375.0,222255.0,221571.0,221385.0,222014.0,223296.0,225034.0,226860.0,226470.0,227730.0,226392.0,230286.0,229698.0,232425.0,231957.0,233881.0,234992.0,237384.0,234891.0,235735.0,236132.0,242664.0,246329.0,247337.0,244596.0,244455.0,246022.0,248724.0,249152.0,247267.0,248211.0,249620.0,254053.0,256377.0,259537.0,261905.0,262369.0,262499.0,262740.0,264821.0,266517.0,270365.0,270220.0,275322.0,278778.0,286803.0,287546.0,286966.0,284287.0,285175.0,289266.0,295155.0,297065.0,297788.0,297351.0,305053.0,307983.0,312052.0,311156.0,313264.0,312258.0,312875.0,316725.0,318917.0,316602.0,316387.0,318011.0,321441.0,323680.0,326902.0,332044.0,335007.0,336167.0,339208.0,338312.0,341400.0,341788.0,345794.0,350127.0,354745.0,357694.0,353904.0,353866.0,357359.0,366720.0,374867.0,380462.0,384132.0,390074.0,394294.0,406325.0,415762.0,430273.0,438530.0,449278.0,458553.0,467249.0,476753.0,482873.0,489561.0,490679.0,498255.0,509128.0,523144.0
395031,51,"Rochester, NY",Msa,NY,123231.0,122904.0,124000.0,124257.0,126981.0,128163.0,130254.0,128712.0,128083.0,126339.0,125909.0,127404.0,128565.0,129509.0,129343.0,131788.0,133816.0,132683.0,129267.0,127643.0,129122.0,129365.0,129251.0,127817.0,127024.0,128051.0,129067.0,131344.0,129122.0,128338.0,127962.0,132084.0,132279.0,132252.0,130842.0,129428.0,127907.0,128233.0,131159.0,134319.0,135458.0,134141.0,133338.0,132915.0,135903.0,134167.0,134659.0,131487.0,132795.0,132277.0,135205.0,136265.0,138103.0,137612.0,136906.0,137058.0,137943.0,139431.0,139406.0,138761.0,138516.0,140176.0,140962.0,141669.0,141823.0,140684.0,141025.0,137441.0,137548.0,136695.0,139133.0,140896.0,142225.0,145908.0,147552.0,150002.0,148768.0,147683.0,147445.0,146933.0,147140.0,146498.0,146607.0,146732.0,147278.0,149046.0,152663.0,154548.0,156136.0,156179.0,155086.0,154261.0,154028.0,157177.0,156574.0,159212.0,161755.0,164444.0,161880.0,160164.0,163405.0,168314.0,172516.0,174005.0,175435.0,173106.0,171505.0,169221.0,173793.0,179381.0,186531.0,186686.0,188769.0,187550.0,188801.0,187817.0,186357.0,185696.0,184401.0,188427.0
