RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31
395169,55,"Tulsa, OK",Msa,OK,191748.0,192522.0,196855.0,202427.0,205986.0,206296.0,205332.0,204558.0,204527.0,204222.0,204222.0,204222.0,204562.0,207348.0,213260.0,220688.0,227188.0,230283.0,231800.0,231026.0,231722.0,233270.0,235591.0,236752.0,235205.0,235205.0,238300.0,244506.0,252244.0,261529.0,269562.0,274204.0,274204.0,274951.0,275309.0,275197.0,273811.0,273778.0,285881.0,298233.0,309503.0,302869.0,295736.0,288500.0,288333.0,288800.0,286907.0,284007.0,287207.0,300100.0,315293.0
394619,56,"Fresno, CA",Msa,CA,334731.0,331728.0,331693.0,334973.0,339840.0,342291.0,342464.0,340738.0,338148.0,335587.0,333516.0,330236.0,325893.0,324478.0,326204.0,334531.0,344922.0,355279.0,363333.0,364714.0,364369.0,359708.0,355030.0,351889.0,351216.0,354478.0,359370.0,362097.0,367310.0,372861.0,382907.0,389380.0,391845.0,390464.0,390896.0,390105.0,390612.0,388726.0,390933.0,400050.0,414050.0,424050.0,424967.0,421667.0,423150.0,429779.0,439446.0,448963.0,452300.0,437633.0,426633.0
395238,57,"Worcester, MA",Msa,MA,278652.0,281808.0,287891.0,297414.0,306969.0,313626.0,315234.0,314470.0,312877.0,309677.0,306860.0,302114.0,300235.0,302256.0,311779.0,324805.0,335921.0,343883.0,344871.0,341686.0,336622.0,333405.0,331494.0,328946.0,327990.0,329901.0,340698.0,351846.0,363981.0,371975.0,378376.0,381880.0,381530.0,382464.0,385349.0,391300.0,396267.0,399600.0,399900.0,399875.0,399908.0,406941.0,410333.0,410333.0,403333.0,399967.0,399633.0,396267.0,392933.0,394933.0,406633.0
394415,58,"Stamford, CT",Msa,CT,675661.0,710796.0,753275.0,777870.0,784898.0,782473.0,768770.0,751202.0,737148.0,736797.0,733599.0,730403.0,727241.0,730755.0,743086.0,756789.0,764554.0,755419.0,738167.0,712869.0,695653.0,690418.0,695688.0,700572.0,703910.0,714450.0,726783.0,733986.0,744175.0,761743.0,780716.0,786303.0,777870.0,767330.0,752959.0,747337.0,744678.0,782079.0,812633.0,829000.0,820967.0,806300.0,783300.0,736333.0,699667.0,682667.0,697967.0,715967.0,756267.0,821300.0,873300.0
394312,59,"Albuquerque, NM",Msa,NM,252400.0,254121.0,258978.0,265867.0,272446.0,275890.0,274133.0,269311.0,263456.0,261734.0,261699.0,263335.0,263370.0,266814.0,272056.0,278945.0,282940.0,286157.0,287707.0,288675.0,288568.0,288706.0,288468.0,287091.0,288813.0,295832.0,304443.0,309644.0,316877.0,330655.0,346361.0,355281.0,355746.0,350339.0,343140.0,338022.0,337723.0,339116.0,344993.0,350830.0,360497.0,365467.0,369600.0,369933.0,371633.0,378333.0,383333.0,384997.0,386660.0,389990.0,400117.0
394308,60,"Albany, NY",Msa,NY,243866.0,247616.0,251885.0,253481.0,255152.0,257472.0,261593.0,265119.0,265027.0,263950.0,264136.0,264136.0,263393.0,263542.0,267217.0,272600.0,276312.0,278206.0,280210.0,279876.0,276164.0,272823.0,271709.0,273528.0,271301.0,272377.0,277018.0,284442.0,291904.0,301965.0,313102.0,319042.0,313659.0,306939.0,299913.0,298775.0,297540.0,300396.0,306267.0,311400.0,309600.0,297933.0,286433.0,278267.0,274933.0,269933.0,265767.0,264133.0,263633.0,267633.0,274300.0
394938,61,"Omaha, NE",Msa,NE,277635.0,285486.0,293866.0,303980.0,309256.0,309290.0,305924.0,302558.0,300018.0,293690.0,287231.0,284689.0,287634.0,296113.0,309609.0,322399.0,329097.0,326404.0,323291.0,318277.0,312185.0,301868.0,293757.0,290728.0,293084.0,301912.0,311168.0,317899.0,322197.0,326421.0,330763.0,330796.0,326269.0,322998.0,319675.0,320064.0,320363.0,327301.0,333889.0,339833.0,339389.0,332555.0,322555.0,315000.0,310000.0,310000.0,313191.0,329855.0,354855.0,379997.0,393833.0
394908,62,"New Haven, CT",Msa,CT,284217.0,290879.0,301030.0,312889.0,321610.0,327191.0,327505.0,322621.0,317354.0,313552.0,310064.0,304867.0,299983.0,301692.0,308634.0,319273.0,324505.0,324540.0,319098.0,313901.0,308634.0,305146.0,303053.0,301343.0,299599.0,299913.0,305111.0,310343.0,322552.0,332702.0,346655.0,349341.0,347945.0,340969.0,335528.0,326807.0,320187.0,317912.0,323267.0,337967.0,349633.0,356267.0,351567.0,344900.0,338267.0,336600.0,336600.0,336567.0,338233.0,341267.0,354633.0
394357,63,"Bakersfield, CA",Msa,CA,249809.0,252739.0,258196.0,264475.0,267984.0,269256.0,268773.0,265553.0,260756.0,256571.0,253351.0,251065.0,248779.0,247202.0,249451.0,256032.0,262471.0,265727.0,266906.0,266262.0,264330.0,259790.0,257182.0,255862.0,257070.0,258712.0,263251.0,265296.0,266906.0,267195.0,271220.0,278947.0,286706.0,294607.0,298116.0,295863.0,291398.0,288289.0,292633.0,301600.0,313267.0,320300.0,325000.0,323333.0,323000.0,323300.0,333133.0,343100.0,346467.0,344967.0,348300.0
394753,64,"Knoxville, TN",Msa,TN,263017.0,262933.0,266633.0,276633.0,286600.0,291600.0,289933.0,283300.0,277300.0,272300.0,268933.0,267933.0,265967.0,266967.0,270600.0,279233.0,289900.0,296567.0,301600.0,301600.0,301300.0,296267.0,289600.0,283233.0,279900.0,283233.0,289933.0,298266.0,306885.0,318519.0,331885.0,341633.0,339998.0,331632.0,316630.0,306598.0,299932.0,299933.0,306633.0,326833.0,346800.0,356800.0,349967.0,345000.0,344667.0,342997.0,337997.0,334963.0,339933.0,354933.0,366633.0
394653,65,"Greenville, SC",Msa,SC,256323.0,258060.0,262496.0,268527.0,272487.0,275344.0,275628.0,275313.0,270500.0,265763.0,261311.0,258862.0,257314.0,258435.0,263710.0,271604.0,278251.0,279260.0,275808.0,269619.0,266178.0,264861.0,264814.0,263550.0,262003.0,264956.0,269449.0,272606.0,275669.0,281597.0,286542.0,288184.0,285974.0,286403.0,285044.0,282769.0,279254.0,279587.0,285885.0,299234.0,310567.0,320467.0,325267.0,330633.0,334300.0,332730.0,329397.0,325097.0,327300.0,335630.0,344930.0
394952,66,"Ventura, CA",Msa,CA,780332.0,780998.0,777665.0,785667.0,779319.0,772652.0,756319.0,748000.0,728330.0,711630.0,696630.0,689967.0,688333.0,691333.0,701000.0,712333.0,725667.0,739300.0,749617.0,761617.0,774317.0,784000.0,783667.0,780667.0,780967.0,793800.0,810800.0,807500.0,803000.0,806317.0,832650.0,856300.0,867950.0,871283.0,864300.0,862583.0,864583.0,898083.0,923467.0,943467.0,946633.0,931300.0,926300.0,897633.0,894000.0,889641.0,898308.0,901974.0,908000.0,914983.0,936650.0
394318,67,"Allentown, PA",Msa,PA,237022.0,236703.0,239580.0,246861.0,252509.0,254995.0,257056.0,255493.0,251940.0,247003.0,243274.0,241462.0,238656.0,240397.0,245725.0,253894.0,260998.0,264586.0,268134.0,268134.0,267761.0,264213.0,262082.0,258867.0,257091.0,259258.0,269914.0,278794.0,285862.0,287993.0,296518.0,303622.0,308275.0,311294.0,313780.0,317652.0,319314.0,327157.0,334632.0,340632.0,343330.0,339332.0,335665.0,329667.0,336000.0,339633.0,342633.0,342933.0,346367.0,350000.0,355033.0
394561,68,"El Paso, TX",Msa,TX,183828.0,184028.0,184213.0,184830.0,185357.0,187173.0,189351.0,191894.0,192620.0,192820.0,192838.0,194109.0,197014.0,200067.0,202772.0,204751.0,206783.0,208417.0,208417.0,207655.0,206947.0,206965.0,208436.0,208432.0,208432.0,206979.0,206983.0,206601.0,207527.0,209343.0,212993.0,215590.0,217387.0,218073.0,223778.0,227690.0,231719.0,230641.0,232448.0,235465.0,241500.0,247817.0,251983.0,252133.0,251800.0,252950.0,255967.0,259133.0,262467.0,265633.0,270067.0
394367,69,"Baton Rouge, LA",Msa,LA,230800.0,231600.0,234600.0,239600.0,244600.0,248266.0,248381.0,246581.0,244748.0,243000.0,241597.0,240063.0,240063.0,241600.0,243967.0,248800.0,253500.0,256167.0,254667.0,251088.0,247722.0,245722.0,243933.0,242300.0,240933.0,241600.0,244900.0,247933.0,249967.0,253300.0,257997.0,263780.0,267813.0,271312.0,271718.0,271018.0,269490.0,271267.0,276267.0,284933.0,294600.0,299633.0,301267.0,299297.0,298963.0,298963.0,305291.0,315291.0,328624.0,337267.0,340933.0
394521,70,"Dayton, OH",Msa,OH,138928.0,136762.0,140751.0,146131.0,151524.0,156561.0,162012.0,164201.0,162396.0,158749.0,156077.0,154272.0,154217.0,155084.0,160499.0,165970.0,174635.0,181856.0,190882.0,194853.0,193048.0,186580.0,181923.0,179067.0,177628.0,180480.0,192398.0,204998.0,216552.0,221931.0,222653.0,219657.0,216046.0,216874.0,216805.0,214600.0,213233.0,218267.0,224800.0,231500.0,238133.0,243300.0,244933.0,239633.0,232967.0,224667.0,219967.0,219215.0,222548.0,232582.0,242333.0
394843,71,"McAllen, TX",Msa,TX,192167.0,190500.0,190466.0,191600.0,192600.0,194300.0,194333.0,195000.0,196000.0,195000.0,193333.0,190633.0,189967.0,192800.0,196000.0,201000.0,204500.0,207967.0,207967.0,204967.0,201633.0,199967.0,199967.0,199967.0,199800.0,199467.0,199333.0,199167.0,202500.0,208000.0,215000.0,218667.0,223000.0,227330.0,230663.0,229330.0,225997.0,225997.0,230963.0,238300.0,244633.0,248667.0,251967.0,255300.0,256300.0,258000.0,258267.0,258267.0,257932.0,257965.0,259598.0
394486,72,"Columbia, SC",Msa,SC,191549.0,191549.0,196016.0,203935.0,211854.0,218506.0,220090.0,219457.0,217841.0,216289.0,218538.0,220153.0,224240.0,225190.0,227566.0,231082.0,234566.0,236625.0,233743.0,229308.0,224842.0,221674.0,219009.0,216824.0,216855.0,220153.0,224585.0,229117.0,233077.0,235582.0,238780.0,240997.0,240997.0,240078.0,239960.0,241624.0,243121.0,245288.0,249826.0,255330.0,260636.0,264073.0,268440.0,271500.0,276167.0,279533.0,284533.0,288790.0,292723.0,297190.0,303128.0
394648,73,"Greensboro, NC",Msa,NC,195277.0,198600.0,206633.0,218600.0,229600.0,234900.0,240600.0,247267.0,254633.0,256467.0,253133.0,249100.0,248267.0,251600.0,259933.0,269900.0,279900.0,281567.0,279198.0,270500.0,268033.0,265196.0,263996.0,261830.0,260066.0,259963.0,261297.0,261600.0,267967.0,276630.0,286660.0,291993.0,288297.0,281600.0,271517.0,266550.0,266550.0,268633.0,274297.0,279589.0,285589.0,291559.0,298300.0,303600.0,304630.0,304930.0,308263.0,315400.0,323900.0,331933.0,340467.0
394304,74,"Akron, OH",Msa,OH,145900.0,144233.0,145733.0,152359.0,160692.0,168192.0,173233.0,172933.0,169600.0,164600.0,159900.0,154900.0,151567.0,151600.0,155633.0,160633.0,167300.0,173267.0,177892.0,177859.0,173892.0,169267.0,163600.0,157567.0,152567.0,152433.0,157433.0,164100.0,171567.0,178267.0,184633.0,187667.0,184333.0,181300.0,174933.0,171381.0,166114.0,167781.0,176333.0,189100.0,200467.0,206800.0,205967.0,202933.0,196567.0,191567.0,184900.0,178233.0,169600.0,168967.0,178000.0
753906,75,"North Port-Sarasota-Bradenton, FL",Msa,FL,359350.0,359933.0,361600.0,361600.0,364600.0,366267.0,369633.0,368300.0,364666.0,361000.0,357667.0,356333.0,356333.0,357997.0,362663.0,367997.0,374333.0,378000.0,379333.0,377967.0,374300.0,372967.0,374333.0,377167.0,377167.0,375833.0,375000.0,371663.0,368330.0,368330.0,374885.0,379885.0,382552.0,382667.0,383997.0,386660.0,387993.0,393297.0,404300.0,420966.0,437633.0,451963.0,464260.0,473623.0,481260.0,491293.0,506963.0,522662.0,536136.0,555466.0,583134.0
394798,76,"Little Rock, AR",Msa,AR,169131.0,171593.0,173256.0,175688.0,177873.0,179413.0,179136.0,177566.0,176026.0,176180.0,176211.0,176211.0,175410.0,176026.0,178828.0,182861.0,189941.0,194867.0,198561.0,198561.0,196991.0,195451.0,193050.0,192158.0,191234.0,192096.0,195790.0,199792.0,204410.0,206226.0,207457.0,205918.0,205949.0,206689.0,210082.0,211908.0,213877.0,214424.0,221633.0,227300.0,232267.0,232300.0,233300.0,233333.0,231500.0,229833.0,228167.0,224967.0,223267.0,223267.0,228300.0
395134,77,"Stockton, CA",Msa,CA,381317.0,383283.0,381633.0,383300.0,384000.0,390667.0,392333.0,391667.0,388333.0,384667.0,382667.0,381000.0,377967.0,376633.0,379633.0,393000.0,408667.0,422000.0,430333.0,436333.0,438259.0,436099.0,436066.0,437473.0,436300.0,434667.0,434967.0,436830.0,438480.0,445177.0,456613.0,469963.0,476596.0,481629.0,481629.0,486650.0,485650.0,492316.0,492333.0,506666.0,518333.0,540000.0,556667.0,569983.0,569983.0,562967.0,561283.0,569617.0,581300.0,592112.0,610429.0
394457,78,"Charleston, SC",Msa,SC,358926.0,361625.0,366267.0,372526.0,377318.0,379414.0,379294.0,374802.0,368210.0,362221.0,358384.0,355392.0,354045.0,357881.0,366865.0,375850.0,380342.0,381840.0,379743.0,373754.0,366237.0,360816.0,359169.0,358899.0,358630.0,360873.0,367132.0,370723.0,377315.0,382436.0,391124.0,396514.0,400108.0,403336.0,405131.0,408667.0,412633.0,421938.0,432932.0,445778.0,463576.0,477913.0,480733.0,466300.0,445800.0,436567.0,433563.0,435730.0,443630.0,461600.0,485930.0
395143,79,"Syracuse, NY",Msa,NY,129017.0,130172.0,133554.0,139162.0,142234.0,143643.0,144798.0,145954.0,145982.0,144827.0,143671.0,143305.0,143305.0,144714.0,147870.0,153507.0,159143.0,164244.0,165653.0,163990.0,161454.0,158636.0,157480.0,156353.0,156917.0,159735.0,163934.0,171261.0,178307.0,185352.0,188762.0,188790.0,188819.0,189668.0,189302.0,187526.0,182880.0,182880.0,185913.0,192933.0,201267.0,208233.0,208233.0,199267.0,187600.0,180933.0,177767.0,175967.0,170967.0,176133.0,181267.0
394484,80,"Colorado Springs, CO",Msa,CO,474546.0,472751.0,468264.0,464463.0,462633.0,450034.0,434241.0,417730.0,408792.0,405203.0,403803.0,404162.0,410776.0,419714.0,433712.0,441455.0,450429.0,455813.0,466545.0,468340.0,468304.0,462920.0,464714.0,463853.0,462094.0,459043.0,464643.0,473258.0,481729.0,484205.0,488153.0,488153.0,483666.0,472898.0,465719.0,463027.0,463018.0,479042.0,495697.0,516360.0,537660.0,565493.0,583797.0,582097.0,566600.0,561260.0,559460.0,567793.0,575498.0,585665.0,593998.0
395235,81,"Winston-Salem, NC",Msa,NC,209933.0,211633.0,213333.0,217333.0,219000.0,222667.0,231300.0,241300.0,249267.0,249600.0,246565.0,244898.0,244898.0,249600.0,256300.0,265667.0,276633.0,283283.0,285917.0,283283.0,282467.0,282467.0,281725.0,279225.0,275925.0,279967.0,284967.0,287267.0,290600.0,296600.0,305933.0,307393.0,303693.0,296560.0,288733.0,281700.0,278833.0,278533.0,280997.0,282697.0,286030.0,290100.0,294533.0,296400.0,297933.0,300466.0,303633.0,305600.0,308630.0,311263.0,318263.0
395224,82,"Wichita, KS",Msa,KS,176600.0,182600.0,190933.0,200933.0,206567.0,208233.0,206233.0,202900.0,200600.0,198183.0,193883.0,190450.0,189900.0,194200.0,202267.0,210917.0,219283.0,223863.0,223213.0,219880.0,216300.0,214967.0,213133.0,208133.0,202917.0,201417.0,209617.0,219767.0,234600.0,248767.0,261367.0,264767.0,252433.0,241297.0,232230.0,230797.0,229367.0,236833.0,246567.0,252867.0,247867.0,237900.0,229133.0,223667.0,221833.0,225667.0,232833.0,241333.0,248333.0,256333.0,264333.0
395115,83,"Springfield, MA",Msa,MA,240760.0,240760.0,245455.0,254908.0,263956.0,268589.0,268589.0,264205.0,257706.0,251488.0,246855.0,241569.0,238459.0,237184.0,242750.0,252110.0,265511.0,274839.0,278228.0,277762.0,275928.0,273782.0,266941.0,261780.0,258950.0,263148.0,271730.0,283888.0,296605.0,308265.0,317873.0,324092.0,323284.0,321119.0,315822.0,308633.0,300333.0,301833.0,316633.0,339933.0,351600.0,354300.0,346000.0,339300.0,331633.0,321467.0,313166.0,307833.0,313000.0,311333.0,315000.0
394440,84,"Fort Myers, FL",Msa,FL,248436.0,248464.0,248464.0,249568.0,249541.0,249513.0,248381.0,248202.0,247953.0,247953.0,247884.0,246780.0,245979.0,245979.0,247084.0,247636.0,247636.0,247636.0,247360.0,246255.0,245124.0,245516.0,246869.0,250761.0,253682.0,259203.0,263593.0,264835.0,264863.0,265995.0,269998.0,271930.0,270826.0,270826.0,271102.0,271102.0,270241.0,273023.0,,,,,391233.0,396233.0,405930.0,421297.0,437963.0,447967.0,449600.0,462633.0,486300.0
394399,85,"Boise City, ID",Msa,ID,326263.0,342930.0,348233.0,354600.0,356600.0,361633.0,360267.0,354963.0,351627.0,348327.0,344996.0,341633.0,341296.0,345960.0,355660.0,369297.0,381300.0,388267.0,388300.0,384933.0,380602.0,374939.0,371305.0,368970.0,372632.0,379478.0,388497.0,393828.0,397282.0,403263.0,413263.0,421597.0,426597.0,431567.0,443367.0,453133.0,461133.0,469329.0,482929.0,504959.0,528296.0,550753.0,560056.0,558148.0,550658.0,547992.0,548267.0,556630.0,576963.0,610297.0,643633.0
395160,86,"Toledo, OH",Msa,OH,126933.0,125600.0,129967.0,136633.0,144633.0,148267.0,149900.0,147767.0,145633.0,143333.0,142133.0,140933.0,139900.0,140267.0,148133.0,159833.0,174500.0,182300.0,183933.0,180150.0,172850.0,167717.0,163133.0,161433.0,159859.0,159859.0,161526.0,166567.0,178433.0,190100.0,200100.0,208233.0,208266.0,206616.0,195150.0,190117.0,186467.0,192617.0,197850.0,201483.0,201800.0,200900.0,199267.0,190933.0,181600.0,171600.0,164967.0,160000.0,154967.0,151633.0,156633.0
394816,87,"Madison, WI",Msa,WI,293233.0,299933.0,309267.0,315933.0,318933.0,319600.0,319600.0,316567.0,311600.0,304967.0,301633.0,301633.0,306600.0,316600.0,328233.0,334900.0,338100.0,337800.0,336167.0,332967.0,328300.0,326600.0,324933.0,324900.0,326567.0,332933.0,341267.0,347933.0,351567.0,354600.0,354600.0,351267.0,343267.0,341600.0,342667.0,350967.0,359100.0,366632.0,369966.0,370199.0,373267.0,374967.0,376633.0,373300.0,370933.0,369933.0,373267.0,380600.0,390400.0,399783.0,408117.0
394766,88,"Lakeland, FL",Msa,FL,229591.0,229989.0,231665.0,235104.0,236823.0,237244.0,237478.0,237444.0,236240.0,234253.0,232224.0,231674.0,231674.0,232015.0,232049.0,233459.0,236729.0,239651.0,241336.0,240549.0,239639.0,238299.0,237504.0,237206.0,237206.0,238960.0,240979.0,242320.0,242222.0,242266.0,244360.0,247109.0,250207.0,252154.0,253807.0,255932.0,258102.0,260274.0,264741.0,,,298167.0,304967.0,308963.0,313597.0,318630.0,323630.0,327908.0,331408.0,337410.0,344815.0
394931,89,"Ogden, UT",Msa,UT,340759.0,349374.0,363179.0,374631.0,381405.0,384554.0,385211.0,381931.0,377053.0,371171.0,369441.0,369476.0,375392.0,383696.0,393729.0,402379.0,405839.0,402725.0,397189.0,392345.0,386291.0,376223.0,369095.0,368227.0,377257.0,388329.0,396982.0,398331.0,402863.0,413243.0,428812.0,435870.0,439295.0,440454.0,445175.0,451467.0,456508.0,464825.0,474855.0,488980.0,503963.0,515633.0,519800.0,519800.0,519767.0,519933.0,519867.0,525243.0,538160.0,558260.0,569883.0
394528,90,"Daytona Beach, FL",Msa,FL,269600.0,270633.0,272300.0,275633.0,280933.0,285633.0,288967.0,287633.0,284600.0,280933.0,277600.0,275933.0,274900.0,274933.0,276633.0,281000.0,285833.0,288833.0,287800.0,284600.0,280930.0,278297.0,277663.0,278167.0,278833.0,281167.0,284250.0,284550.0,283383.0,282133.0,285333.0,287833.0,289800.0,291267.0,293267.0,294600.0,296267.0,299600.0,304633.0,313333.0,321633.0,331600.0,336600.0,341633.0,344967.0,350633.0,353967.0,354000.0,354667.0,362633.0,374300.0
394531,91,"Des Moines, IA",Msa,IA,272621.0,276903.0,283034.0,287841.0,290013.0,290303.0,290303.0,288045.0,284818.0,281591.0,279913.0,278300.0,276719.0,277138.0,279720.0,282946.0,284398.0,284431.0,282140.0,277751.0,271943.0,264554.0,258424.0,253584.0,253584.0,257657.0,262788.0,266720.0,269196.0,272866.0,275387.0,274967.0,272273.0,270313.0,269662.0,269713.0,271047.0,274550.0,280500.0,288650.0,298783.0,307367.0,314550.0,316250.0,316433.0,314767.0,316417.0,319983.0,326483.0,336000.0,345663.0
395006,100,"Provo, UT",Msa,UT,386073.0,393757.0,404296.0,409272.0,405264.0,398319.0,394725.0,393550.0,391822.0,388678.0,383494.0,380073.0,379762.0,383875.0,391472.0,396656.0,398988.0,398301.0,400029.0,402189.0,403537.0,401429.0,398630.0,397973.0,400081.0,406370.0,416011.0,420401.0,425584.0,430767.0,445901.0,460912.0,473698.0,478355.0,484073.0,488251.0,496284.0,498783.0,497783.0,504146.0,515846.0,534663.0,544967.0,549967.0,549555.0,547888.0,548722.0,557467.0,575830.0,606663.0,637963.0
394549,104,"Durham, NC",Msa,NC,359966.0,364053.0,373127.0,382202.0,386454.0,383701.0,378861.0,370526.0,365686.0,362933.0,362631.0,362056.0,361784.0,366846.0,376495.0,385872.0,391398.0,390793.0,387768.0,380508.0,372069.0,363266.0,358729.0,358698.0,365232.0,375820.0,389462.0,394453.0,396541.0,398053.0,407033.0,416895.0,422642.0,426495.0,426761.0,424294.0,421690.0,422570.0,432833.0,454500.0,471333.0,483600.0,477683.0,476017.0,473504.0,477175.0,478808.0,475974.0,474887.0,484920.0,508333.0
394602,159,"Fort Collins, CO",Msa,CO,443279.0,446184.0,448272.0,451152.0,455638.0,459657.0,456838.0,452552.0,445200.0,441867.0,438590.0,436924.0,435257.0,436333.0,439075.0,441558.0,445192.0,447417.0,446567.0,441567.0,436600.0,434967.0,435667.0,435667.0,439601.0,445934.0,457167.0,463233.0,467473.0,470907.0,475863.0,477957.0,473290.0,466667.0,463333.0,464000.0,463633.0,458600.0,450900.0,451233.0,459899.0,473599.0,486632.0,494997.0,516630.0,533630.0,551887.0,560253.0,560253.0,550667.0,537333.0
